data_ms,duobit_lr,gnorm,loss,lr,mem_alloc_mb,mem_peak_mb,mem_reserved_mb,ppl,residual_abs_mean,rss_mb,scale_mean,scale_ratio,skipped_steps,step,step_ms,tok_per_s,tok_per_s_ema,tokens_seen,transition_rate
173.24018478393555,0.00016,0.025689205154776573,10.978813171386719,2e-05,2276.6220703125,8110.40771484375,9734.0,58618.94233602367,0.004491329354295028,2176.17578125,0.043452322483062744,0.9999966025352478,0,1,786.8812084197998,17055.288826764896,17055.288826764896,16384,0.0398740185696254
0.11897087097167969,0.0016,0.07560179382562637,8.525022506713867,0.0002,2280.09423828125,8555.80078125,11320.0,5039.3002226528915,0.011109370445507883,2176.17578125,0.04345421865582466,1.000035285949707,0,10,683.8915348052979,23934.835614476862,18087.220844921692,163840,0.049393090944098585
0.2803802490234375,0.0032,0.07892780750989914,7.807342052459717,0.0004,2280.73583984375,8556.65869140625,11320.0,2458.5869478840596,0.014730272112936696,2176.17578125,0.04342326149344444,0.9993110299110413,0,20,691.5633678436279,23820.163032787394,18947.162173101548,327680,0.03245124938493464
0.14591217041015625,0.0048,0.11156287044286728,7.881184101104736,0.0006,2283.90771484375,8559.10986328125,11320.0,2647.005026333872,0.017455446203174806,2176.17578125,0.043375127017498016,0.9982185959815979,0,30,690.1726722717285,23753.234894459067,19668.073081305174,491520,0.027399189450826863
0.2319812774658203,0.0064,0.06786774098873138,7.6786580085754395,0.0008,2285.1220703125,8565.41943359375,11320.0,2161.7168189808226,0.019309573676138673,2176.17578125,0.04332587495446205,0.997094452381134,0,40,691.2024021148682,23638.34648369695,20263.61409166394,655360,0.025825558104956892
0.14638900756835938,0.008,0.10382512956857681,7.745710372924805,0.001,2283.40771484375,8565.41943359375,11320.0,2311.6350637270307,0.020171264781625058,2176.58203125,0.04326704889535904,0.995731770992279,0,50,693.2902336120605,23624.945745407782,20767.813839725517,819200,0.036875474670004064
0.12946128845214844,0.007991230580935368,0.10857248306274414,7.743142127990723,0.000998903822616921,2282.689453125,8565.41943359375,11320.0,2305.705835799002,0.021201231835515477,2176.58203125,0.043167728930711746,0.9935343265533447,0,60,688.317060470581,23773.575565034076,21218.6780985218,983040,0.02544241250026742
0.13065338134765625,0.007964965047469654,0.09992685168981552,7.721552848815918,0.0009956206309337068,2282.02685546875,8565.41943359375,11320.0,2256.460803917435,0.021536262782662643,2176.58203125,0.04308237507939339,0.9916458129882812,0,70,687.6018047332764,23821.384270071107,21609.084024254196,1146880,0.027416237458015105
0.15807151794433594,0.0079213313626417,0.11522263288497925,7.698436737060547,0.0009901664203302125,2281.2890625,8565.41943359375,11320.0,2204.8984602790306,0.021920578348629743,2177.09375,0.04298307001590729,0.9894657731056213,0,80,684.577465057373,23886.23141047359,21950.656132187105,1310720,0.0218802146845517
0.2608299255371094,0.007860542105377948,0.06454837322235107,7.482558250427246,0.0009825677631722434,2279.5517578125,8565.41943359375,11320.0,1776.7804159465295,0.022222259131714907,2176.89453125,0.042903460562229156,0.9877349734306335,0,90,686.7799758911133,23899.607784000156,22242.99887995906,1474560,0.017836126532315
