data_ms,duobit_lr,gnorm,loss,lr,mem_alloc_mb,mem_peak_mb,mem_reserved_mb,ppl,residual_abs_mean,rss_mb,scale_mean,scale_ratio,skipped_steps,step,step_ms,tok_per_s,tok_per_s_ema,tokens_seen,transition_rate
178.6332130432129,0.006,0.025689205154776573,10.978813171386719,2e-05,2276.6220703125,8110.40771484375,9734.0,58618.94233602367,0.006817202972737897,2175.1171875,0.043452322483062744,0.9999966025352478,0,1,769.8507308959961,17268.608244617026,17268.608244617026,16384,0.09516993186145518
0.2608299255371094,0.06,0.17756278812885284,8.907644271850586,0.0002,2279.212890625,8627.34326171875,11320.0,7388.235906532683,0.010966778280972552,2175.1171875,0.043442849069833755,0.9997888803482056,0,10,685.2207183837891,23911.866679889277,18265.097009907862,163840,0.03628648273538284
0.2789497375488281,0.12,0.08380498737096786,7.903342247009277,0.0004,2281.4990234375,8627.34326171875,11320.0,2706.3123940125065,0.013034787210785572,2175.1171875,0.04341394081711769,0.9991561770439148,0,20,689.3577575683594,23821.436293101156,19098.547902386857,327680,0.027147313501486855
0.14710426330566406,0.18,0.0648893341422081,7.860112190246582,0.0006,2278.0458984375,8627.34326171875,11320.0,2591.8111350324048,0.015041497481909055,2175.1171875,0.043377459049224854,0.9983482956886292,0,30,694.0960884094238,23665.830126466102,19783.640235998744,491520,0.026461281635752947
0.1068115234375,0.24,0.0902942642569542,7.881327152252197,0.0008,2283.21728515625,8627.34326171875,11320.0,2647.3837105251823,0.016723746152498768,2175.1171875,0.0433272048830986,0.997198760509491,0,40,693.2704448699951,23602.14339318015,20356.415709575955,655360,0.02165698607278095
0.10585784912109375,0.3,0.10905203968286514,7.916090488433838,0.001,2278.212890625,8627.34326171875,11320.0,2741.033967041675,0.017890978913286483,2175.5234375,0.043265391141176224,0.9958041906356812,0,50,692.4848556518555,23670.77909490546,20853.57021737538,819200,0.022216829257856792
0.10061264038085938,0.2996711467850763,0.1085863932967186,7.899872779846191,0.000998903822616921,2284.09423828125,8627.34326171875,11320.0,2696.939201422629,0.018555991171137924,2175.5234375,0.04321242868900299,0.9946181774139404,0,60,689.1181468963623,23705.288563894603,21281.327969353264,983040,0.0217651573497636
0.2593994140625,0.298686189280112,0.10950209945440292,7.868940353393555,0.0009956206309337068,2282.43115234375,8627.34326171875,11320.0,2614.793362743866,0.01889163216952271,2175.5234375,0.043162621557712555,0.9934914112091064,0,70,688.4498596191406,23790.09688687664,21657.64330698177,1146880,0.027619041888625035
0.14066696166992188,0.2970499260990637,0.12813125550746918,7.876056671142578,0.0009901664203302125,2277.14111328125,8627.34326171875,11320.0,2633.4674296505013,0.0193569612863156,2175.92578125,0.04309503361582756,0.9919293522834778,0,80,688.605546951294,23782.87123114154,21976.427495605734,1310720,0.019057031266713733
0.18548965454101562,0.29477032895167304,0.08047589659690857,7.609856605529785,0.0009825677631722434,2280.7890625,8627.34326171875,11320.0,2017.988708547144,0.019634703825973942,2175.9375,0.04304279386997223,0.9907204508781433,0,90,684.79323387146,23868.676796899217,22260.264890799754,1474560,0.01618765109214214
0.12993812561035156,0.2918585038060976,0.08068040758371353,7.654705047607422,0.0009728616793536587,2284.90771484375,8627.34326171875,11320.0,2110.5525149266105,0.019683198720931477,2175.9375,0.042994387447834015,0.9896240830421448,0,100,684.7386360168457,23886.784378104814,22504.24281389551,1638400,0.017576094281496694
0.1304149627685547,0.2883286367817511,0.08331750333309174,7.455229759216309,0.0009610954559391703,2279.64111328125,8627.34326171875,11320.0,1728.8811760218111,0.019749213786021437,2175.9375,0.04294388368725777,0.9884945154190063,0,110,684.4429969787598,23898.442508697593,22713.372768115823,1802240,0.01599855192221295
0.102996826171875,0.28419792503595515,0.08539070188999176,7.513388156890869,0.0009473264167865173,2277.1220703125,8627.34326171875,11320.0,1832.411534771269,0.019793829005813706,2175.9375,0.0428963378071785,0.9874184131622314,0,120,684.9658489227295,23862.98926219812,22885.815242228167,1966080,0.01534387501871938
0.10204315185546875,0.2794864929811175,0.07142868638038635,7.4137725830078125,0.0009316216432703917,2281.3125,8627.34326171875,11320.0,1658.6720362054807,0.01983477138288086,2175.9375,0.04285241663455963,0.9864223599433899,0,130,687.751293182373,23742.65965004463,23014.341903400637,2129920,0.014894175331065613
0.8058547973632812,0.27421729424061786,0.06966697424650192,7.284708499908447,0.0009140576474687263,2282.712890625,8627.34326171875,11320.0,1457.836111553233,0.019853570153552404,2175.9375,0.04281838610768318,0.985662043094635,0,140,687.159538269043,23797.555210609968,23131.823899482035,2293760,0.014733957490961213
0.13256072998046875,0.268415999821062,0.06802893429994583,7.307581901550293,0.00089471999940354,2281.19384765625,8627.34326171875,11320.0,1491.5660713270627,0.019862221599357122,2175.9375,0.042781077325344086,0.98483806848526,0,150,689.1005039215088,23751.98861720828,23224.84860714097,2457600,0.015019929454677707
0.19812583923339844,0.2621108730457179,0.07798409461975098,7.284579277038574,0.000873702910152393,2280.40771484375,8627.34326171875,11320.0,1457.647737958444,0.01984933949000385,2175.9375,0.04274757206439972,0.9840860366821289,0,160,692.603588104248,23680.343778355807,23293.172882823194,2621440,0.015036609759750123
0.24175643920898438,0.25533263185844585,0.060695912688970566,7.218728065490723,0.0008511087728614862,2278.88427734375,8627.34326171875,11320.0,1364.7520810117674,0.01987856971899536,2175.9375,0.04271533340215683,0.9833677411079407,0,170,693.0971145629883,23635.59683363137,23344.53647544442,2785280,0.014733121804334339
0.16570091247558594,0.24811429916896383,0.0559585802257061,7.105184555053711,0.0008270476638965462,2279.83154296875,8627.34326171875,11320.0,1218.266901301627,0.019887551261017693,2175.9375,0.04268655553460121,0.982724666595459,0,180,690.359354019165,23620.71576469642,23385.963368832217,2949120,0.014433745427122778
0.1614093780517578,0.24049104196855078,0.07772327959537506,7.125924110412598,0.000801636806561836,2279.2890625,8627.34326171875,11320.0,1243.797041927223,0.019881490443756283,2176.21484375,0.04264986887574196,0.9819121360778809,0,190,691.992998123169,23673.80606940102,23429.139773917537,3112960,0.015154040444558543
0.1366138458251953,0.23249999999999998,0.06556776911020279,7.137331008911133,0.0007750000000000001,2279.34228515625,8627.34326171875,11320.0,1258.0661368750868,0.019908036029458957,2176.21484375,0.04261326417326927,0.9810991287231445,0,200,690.3729438781738,23701.38453975058,23469.976488792494,3276800,0.013965426641422245
0.13136863708496094,0.22418010481652545,0.06432674080133438,7.182121276855469,0.0007472670160550848,2278.93115234375,8627.34326171875,11320.0,1315.6962561594994,0.019894936641582695,2176.21484375,0.042588476091623306,0.9805384874343872,0,210,687.1261596679688,23687.13412276571,23502.550133888475,3440640,0.014213826134394454
0.13327598571777344,0.21557189011114813,0.052353423088788986,7.139739036560059,0.0007185729670371604,2281.2890625,8627.34326171875,11320.0,1261.0992453557533,0.019886326980109323,2176.21484375,0.04256216809153557,0.9799508452415466,0,220,688.8401508331299,23719.486336667607,23535.090564305345,3604480,0.013183959362899258
0.15091896057128906,0.20671729424061788,0.05398183688521385,7.054715156555176,0.0006890576474687264,2280.408203125,8627.34326171875,11320.0,1158.3074879899302,0.01981335273463406,2176.21484375,0.0425320640206337,0.9792816042900085,0,230,689.8155212402344,23726.245904455212,23563.763865327823,3768320,0.014168364781892475
0.11730194091796875,0.19765945590595513,0.07134521752595901,7.006815433502197,0.0006588648530198504,2277.5986328125,8627.34326171875,11320.0,1104.1327161348552,0.01983802429307597,2176.21484375,0.042490553110837936,0.9783737063407898,0,240,688.551664352417,23699.70886106857,23584.155614688934,3932160,0.014554084301392722
0.14400482177734375,0.18844250398503562,0.05264218524098396,7.042725563049316,0.0006281416799501187,2278.77001953125,8627.34326171875,11320.0,1144.5027738784488,0.01991310655806752,2176.21484375,0.0424514040350914,0.9775259494781494,0,250,688.9681816101074,23764.813952458942,23611.254365354434,4096000,0.012338913045803649
0.24747848510742188,0.17911134254113323,0.0496787503361702,7.090468406677246,0.000597037808470444,2276.759765625,8627.34326171875,11320.0,1200.4699770900565,0.019805114953709645,2176.2734375,0.04241831973195076,0.9767988324165344,0,260,687.880277633667,23737.97085437207,23630.261838707076,4259840,0.013287216802515885
0.2422332763671875,0.16971143205483766,0.05739089474081993,7.173739433288574,0.0005657047735161256,2279.21728515625,8627.34326171875,11320.0,1304.7143844188067,0.01976465100723638,2176.2734375,0.04237563535571098,0.9758701920509338,0,270,690.3612613677979,23746.989224099576,23647.77094651595,4423680,0.011957371959437777
0.11849403381347656,0.1602885679451624,0.04571511968970299,6.970020294189453,0.0005342952264838748,2280.5986328125,8627.34326171875,11320.0,1064.2443482953647,0.019683955017328798,2176.2734375,0.04234161600470543,0.9751282334327698,0,280,687.2141361236572,23761.295340696764,23664.79960564307,4587520,0.011722176315170186
0.1308917999267578,0.1508886574588668,0.045470431447029114,6.942745208740234,0.000502962191529556,2278.50341796875,8627.34326171875,11320.0,1035.6092799111473,0.019617981736570183,2176.2734375,0.042309168726205826,0.9744282364845276,0,290,690.7961368560791,23717.11967883628,23672.647616622053,4751360,0.010613420726098026
0.133514404296875,0.1415574960149644,0.051530033349990845,6.946537971496582,0.00047185832004988137,2280.431640625,8627.34326171875,11320.0,1039.5445582893267,0.019524861175737544,2176.2734375,0.04227614402770996,0.9737172722816467,0,300,691.180944442749,23696.327981193688,23676.199671307797,4915200,0.011174266735126115
0.15974044799804688,0.13234054409404486,0.03773590549826622,6.979646682739258,0.00044113514698014957,2280.07958984375,8627.34326171875,11320.0,1074.5386468676113,0.01948148486136962,2176.2734375,0.04224332422018051,0.9730002880096436,0,310,692.7330493927002,23664.381125060492,23674.4268893707,5079040,0.01017445125473333
