data_ms,gnorm,loss,lr,mem_alloc_mb,mem_peak_mb,mem_reserved_mb,ppl,rss_mb,skipped_steps,step,step_ms,tok_per_s,tok_per_s_ema,tokens_seen
0.1800060272216797,0.44220051169395447,6.340926170349121,0.0006890576474687264,2529.533203125,8818.66015625,11414.0,567.3215044907892,2247.8828125,0,230,667.7911281585693,24502.757895540795,24355.437962597083,3768320
0.14519691467285156,0.3922903835773468,6.276790618896484,0.0006588648530198504,2529.533203125,8818.66015625,11414.0,532.0782786815874,2247.8828125,0,240,668.3220863342285,24524.733923525502,24380.832356736344,3932160
0.1933574676513672,0.4477364718914032,6.327581882476807,0.0006281416799501187,2529.533203125,8818.66015625,11414.0,559.8012905618625,2248.34765625,0,250,666.2867069244385,24549.00302888849,24406.057957559166,4096000
0.1544952392578125,0.46684619784355164,6.339998722076416,0.000597037808470444,2529.533203125,8818.66015625,11414.0,566.7955870596851,2248.40625,0,260,668.0302619934082,24523.99699086267,24423.74881255469,4259840
0.1971721649169922,0.4584231376647949,6.411617279052734,0.0005657047735161256,2529.533203125,8818.66015625,11414.0,608.8776102076799,2248.40625,0,270,667.0708656311035,24502.583161712326,24435.573964928335,4423680
0.22339820861816406,0.38912343978881836,6.248120307922363,0.0005342952264838748,2529.533203125,8818.66015625,11414.0,517.0400346249928,2248.40625,0,280,671.6451644897461,24485.85608079083,24443.11628230771,4587520
0.13947486877441406,0.37056687474250793,6.239225387573242,0.000502962191529556,2529.533203125,8818.66015625,11414.0,512.4613981911767,2248.40625,0,290,667.3517227172852,24507.390124245427,24452.757358598366,4751360
0.1266002655029297,0.5079213380813599,6.2396721839904785,0.00047185832004988137,2529.533203125,8818.66015625,11414.0,512.6904152660549,2248.40625,0,300,668.6453819274902,24541.749947234122,24466.10624689373,4915200
0.3142356872558594,0.42657405138015747,6.256322383880615,0.00044113514698014957,2529.533203125,8818.66015625,11414.0,521.2982755979992,2248.40625,0,310,668.4210300445557,24534.8357640512,24476.41567446735,5079040
0.2105236053466797,0.3632553815841675,6.2137370109558105,0.0004109423525312738,2529.533203125,8818.66015625,11414.0,499.56464591008364,2248.40625,0,320,665.2324199676514,24530.71504366122,24484.56057984643,5242880
0.19431114196777344,0.35344168543815613,6.086145401000977,0.00038142703296283954,2529.533203125,8818.66015625,11414.0,439.72318371198213,2253.98046875,0,330,669.1653728485107,24528.831621674013,24491.201236120567,5406720
0.8749961853027344,0.4316123127937317,6.076597213745117,0.00035273298394491515,2529.533203125,8818.66015625,11414.0,435.54460508472033,2253.98046875,0,340,668.8022613525391,24523.150710718222,24495.993657310217,5570560
0.19025802612304688,0.3819706439971924,6.13084602355957,0.00032500000000000015,2529.533203125,8818.66015625,11414.0,459.82501896442903,2253.984375,0,350,667.9644584655762,24538.732672646493,24502.404509610657,5734400
0.1442432403564453,0.36790162324905396,6.033696174621582,0.000298363193438164,2529.533203125,8818.66015625,11414.0,417.2544279137234,2253.984375,0,360,669.29030418396,24513.84373361525,24504.120393211342,5898240
0.16927719116210938,0.37188515067100525,6.092552661895752,0.00027295233610345385,2529.533203125,8818.66015625,11414.0,442.5496501558955,2253.984375,0,370,666.6085720062256,24563.74771294826,24513.06449117188,6062080
0.23674964904785156,0.3555031716823578,6.105615615844727,0.00024889122713851394,2529.533203125,8818.66015625,11414.0,448.36857931251075,2253.984375,0,380,666.4474010467529,24482.29517422214,24508.44909362942,6225920
0.2574920654296875,0.36475539207458496,6.071689605712891,0.0002262970898476071,2529.533203125,8818.66015625,11414.0,433.41235927526935,2253.984375,0,390,668.8332557678223,24490.22095607671,24505.714872996516,6389760
0.21338462829589844,0.47114643454551697,6.173112869262695,0.00020528000059645996,2529.533203125,8818.66015625,11414.0,479.6769561275282,2253.984375,0,400,667.896032333374,24524.41796478685,24508.520336765065,6553600
0.16260147094726562,0.39007696509361267,6.064423084259033,0.00018594235253127373,2529.533203125,8818.66015625,11414.0,430.2743739946439,2253.98828125,0,410,663.128137588501,24517.890556255305,24509.9258696886,6717440
0.13589859008789062,0.3858654201030731,6.001592636108398,0.00016837835672960832,2529.533203125,8818.66015625,11414.0,404.07182067465425,2253.98828125,0,420,668.0009365081787,24537.01185265955,24513.988767134244,6881280
0.21886825561523438,0.449693500995636,6.140294075012207,0.00015267358321348289,2529.533203125,8818.66015625,11414.0,464.1900574864611,2253.98828125,0,430,669.3518161773682,24516.881130716323,24514.422621671558,7045120
0.2167224884033203,0.4924839437007904,6.070579528808594,0.0001389045440608296,2529.533203125,8818.66015625,11414.0,432.93150516709954,2254.84375,0,440,665.4322147369385,24529.89369251387,24516.743282297903,7208960
0.8461475372314453,0.4641788899898529,6.094178199768066,0.00012713832064634127,2529.533203125,8818.66015625,11414.0,443.26961638025074,2254.51953125,0,450,667.3996448516846,24529.617002380877,24518.67434031035,7372800
0.4317760467529297,0.41159486770629883,6.09065055847168,0.0001174322368277565,2529.533203125,8818.66015625,11414.0,441.70867501541295,2254.51953125,0,460,666.7590141296387,24510.781735818844,24517.490449636625,7536640
0.1385211944580078,0.37137576937675476,5.949268341064453,0.00010983357966978745,2529.533203125,8818.66015625,11414.0,383.47266519283465,2254.7578125,0,470,667.4096584320068,24501.589847251107,24515.105359278798,7700480
0.17905235290527344,0.3886467516422272,6.033817768096924,0.00010437936906629335,2529.533203125,8818.66015625,11414.0,417.305166414388,2254.7578125,0,480,667.9778099060059,24497.82175060942,24512.51281797839,7864320
0.2167224884033203,0.36690816283226013,6.014556407928467,0.00010109617738307913,2529.533203125,8818.66015625,11414.0,409.34421678744746,2254.7578125,0,490,664.7229194641113,24514.745341333506,24512.847696481655,8028160
0.17213821411132812,0.37321606278419495,5.980766773223877,0.0001,2529.533203125,8818.66015625,11414.0,395.7436975188208,2254.7578125,0,500,668.6413288116455,24480.480225752213,24507.99257587224,8192000
