data_ms,gnorm,loss,loss_scale,lr,mem_alloc_mb,mem_peak_mb,mem_reserved_mb,ppl,rss_mb,skipped_steps,step,step_ms,tok_per_s,tok_per_s_ema,tokens_seen
0.20956993103027344,0.4986305236816406,6.172586441040039,65536.0,0.0009948345314656232,2283.83447265625,7862.6083984375,9782.0,479.4245070940428,2376.5,0,240,461.4248275756836,35440.638868795504,35075.960223573944,3932160
0.22101402282714844,0.4888988435268402,6.194486618041992,65536.0,0.000994071935143687,2283.83447265625,7862.6083984375,9782.0,490.03980281579527,2377.02734375,0,250,460.9203338623047,35376.71455000471,35121.07337253856,4096000
0.28061866760253906,0.5489469170570374,6.222720623016357,65536.0,0.0009932572250112468,2283.83447265625,8578.95654296875,12926.0,504.0727601437913,2377.4921875,0,260,464.22648429870605,35216.50486749407,35135.388096781884,4259840
0.16498565673828125,0.4860014021396637,6.290990829467773,65536.0,0.0009923904966781495,2283.83447265625,8578.95654296875,12926.0,539.6878028331918,2377.4921875,0,270,465.91830253601074,35287.209745341686,35158.161344065855,4423680
0.20384788513183594,0.4242263436317444,6.130212783813477,65536.0,0.0009914718518588075,2283.83447265625,8578.95654296875,12926.0,459.53393165992486,2377.4921875,0,280,464.1404151916504,35311.87360308412,35181.218182918594,4587520
0.1392364501953125,0.42846980690956116,6.116586685180664,65536.0,0.0009905013983602638,2283.83447265625,8578.95654296875,12926.0,453.314744834912,2377.4921875,0,290,463.53697776794434,35405.10963508554,35214.80190074364,4751360
0.14352798461914062,0.5468818545341492,6.098552703857422,65536.0,0.000989479250069539,2283.83447265625,8578.95654296875,12926.0,445.2129485881259,2377.4921875,0,300,464.2298221588135,35329.41601706642,35231.994018192054,4915200
0.19407272338867188,0.4938264489173889,6.158483505249023,65536.0,0.000988405526940267,2283.83447265625,8578.95654296875,12926.0,472.7106677539075,2377.4921875,0,310,463.1476402282715,35398.330700502345,35256.9445205386,5079040
0.10538101196289062,0.4551820755004883,6.0950517654418945,65536.0,0.0009872803549786176,2283.83447265625,8578.95654296875,12926.0,443.6570106839188,2377.4921875,0,320,463.7937545776367,35233.07107054697,35253.36350303986,5242880
0.10442733764648438,0.4285377562046051,5.95261812210083,65536.0,0.0009861038662285092,2283.83447265625,8578.95654296875,12926.0,384.75936853872213,2382.98828125,0,330,463.70816230773926,35365.344876494135,35270.160709058,5406720
0.9310245513916016,0.46334895491600037,5.904919624328613,65536.0,0.0009848761987561131,2283.83447265625,8578.95654296875,12926.0,366.8377397728792,2382.98828125,0,340,463.96589279174805,35260.941024806096,35268.77775642021,5570560
0.21886825561523438,0.4382556974887848,6.000097274780273,65536.0,0.0009835974966336503,2283.83447265625,8578.95654296875,12926.0,403.46803884873884,2382.98828125,0,350,457.78918266296387,35389.790058462604,35286.92960172657,5734400
0.3833770751953125,0.41889578104019165,5.8613762855529785,65536.0,0.0009822679099224844,2283.83447265625,8578.95654296875,12926.0,351.20717290900507,2382.98828125,0,360,463.4554386138916,35348.985016021106,35296.23791387075,5898240
0.15163421630859375,0.4211072027683258,5.919724941253662,65536.0,0.000980887594655511,2283.83447265625,8578.95654296875,12926.0,372.3092928635853,2382.98828125,0,370,460.24394035339355,35393.84201999015,35310.87852978866,6062080
0.24771690368652344,0.4270431101322174,5.947315216064453,65536.0,0.0009794567128188466,2283.83447265625,8578.95654296875,12926.0,382.72442608374365,2382.98828125,0,380,461.1673355102539,35401.66968980957,35324.49720379179,6225920
0.23221969604492188,0.4464663565158844,5.895570755004883,65536.0,0.0009779754323328191,2283.83447265625,8578.95654296875,12926.0,363.4242028980939,2382.98828125,0,390,460.9837532043457,35425.533248549225,35339.65261050541,6389760
0.17523765563964844,0.5840802788734436,5.998922348022461,65536.0,0.0009764439270322612,2283.83447265625,8578.95654296875,12926.0,402.99427182924853,2382.98828125,0,400,460.1774215698242,35270.1925370948,35329.23359949382,6553600
0.1518726348876953,0.45720335841178894,5.912254333496094,65536.0,0.00097486237664611,2283.83447265625,8578.95654296875,12926.0,369.5382796360649,2382.99609375,0,410,462.3072147369385,35367.25235941307,35334.93641348171,6717440
0.11205673217773438,0.46855679154396057,5.835855484008789,65536.0,0.0009732309667763159,2283.83447265625,8578.95654296875,12926.0,342.35749016645815,2382.99609375,0,420,458.9872360229492,35461.026649948806,35353.84994895177,6881280
0.1392364501953125,0.5369638204574585,5.927954196929932,65536.0,0.00097154988887606,2283.83447265625,8578.95654296875,12926.0,375.3857623906804,2382.99609375,0,430,459.9018096923828,35355.9706234511,35354.16805012667,7045120
0.2143383026123047,0.5679214596748352,5.815203666687012,65536.0,0.0009698193402272879,2283.83447265625,8578.95654296875,12926.0,335.3596931438587,2383.32421875,0,440,457.99922943115234,35540.2835197023,35382.08537056301,7208960
0.8807182312011719,0.49757692217826843,5.951731204986572,65536.0,0.0009680395239175562,2283.83447265625,8578.95654296875,12926.0,384.4182701552507,2382.32421875,0,450,461.899995803833,35444.38620810882,35391.43049619488,7372800
0.22268295288085938,0.45490318536758423,5.927752494812012,65536.0,0.0009662106488162,2283.83447265625,8578.95654296875,12926.0,375.310053922905,2382.32421875,0,460,459.92088317871094,35486.77345209719,35405.731939580226,7536640
0.11324882507324219,0.4366667866706848,5.769412040710449,65536.0,0.0009643329295498215,2283.83447265625,8578.95654296875,12926.0,320.34932490326423,2382.52734375,0,470,461.209774017334,35528.02966054705,35424.076597725245,7700480
0.18906593322753906,0.4640793800354004,5.830976486206055,65536.0,0.0009624065864771017,2283.83447265625,8578.95654296875,12926.0,340.691196950112,2382.52734375,0,480,465.0154113769531,35419.82358092711,35423.438645205526,7864320
0.14472007751464844,0.4581819176673889,5.806087493896484,65536.0,0.0009604318456629415,2283.83447265625,8578.95654296875,12926.0,332.3163889536277,2382.52734375,0,490,461.6231918334961,35440.70649667857,35426.028822926484,8028160
0.15306472778320312,0.4604390263557434,5.760573863983154,65536.0,0.0009584089388519307,2283.83447265625,8578.95654296875,12926.0,317.5304959584832,2382.52734375,0,500,462.8458023071289,35425.70491400334,35425.98023658802,8192000
0.1819133758544922,0.5074948072433472,5.765471458435059,65536.0,0.0009563381034411528,2283.83447265625,8578.95654296875,12926.0,319.0894459901768,2382.52734375,0,510,462.33654022216797,33279.51364274316,35104.01024751129,8355840
0.11277198791503906,0.4505409300327301,5.678377151489258,65536.0,0.0009542195824523249,2283.83447265625,8578.95654296875,12926.0,292.4744029291564,2382.52734375,0,520,455.0485610961914,35443.23267437061,35154.89361154018,8519680
0.13303756713867188,0.41331472992897034,5.710712432861328,65536.0,0.0009520536245032781,2283.83447265625,8578.95654296875,12926.0,302.08620777884283,2382.52734375,0,530,459.46407318115234,35401.00585367713,35191.81044786072,8683520
1.2707710266113281,0.40642809867858887,5.625575065612793,65536.0,0.0009498404837787811,2283.83447265625,8578.95654296875,12926.0,277.4317801351693,2382.52734375,0,540,459.48004722595215,35412.823670622776,35224.96243127503,8847360
0.7669925689697266,0.4379827678203583,5.651056289672852,65536.0,0.0009475804200007103,2283.83447265625,8578.95654296875,12926.0,284.59191861800645,2382.52734375,0,550,461.6506099700928,35535.170745934,35271.493678473875,9011200
0.1163482666015625,0.45783600211143494,5.6623053550720215,65536.0,0.0009452736983975708,2283.83447265625,8578.95654296875,12926.0,287.81138577129,2382.52734375,0,560,462.9697799682617,35501.1922261096,35305.948460619235,9175040
0.14591217041015625,0.41838428378105164,5.597370147705078,65536.0,0.0009429205896733703,2283.83447265625,8578.95654296875,12926.0,269.71616024990504,2382.52734375,0,570,459.2907428741455,35550.93832584328,35342.69694040284,9338880
0.20551681518554688,0.4103504717350006,5.653043746948242,65536.0,0.0009405213699758506,2283.83447265625,8578.95654296875,12926.0,285.15809533683483,2382.52734375,0,580,460.6349468231201,35485.08393174419,35364.05498910404,9502720
0.14781951904296875,0.43915119767189026,5.56382942199707,65536.0,0.0009380763208640809,2283.83447265625,8578.95654296875,12926.0,260.81971512428737,2382.52734375,0,590,456.8145275115967,35422.094811216375,35372.76096242089,9666560
0.22721290588378906,0.41509881615638733,5.628864288330078,65536.0,0.0009355857292754152,2283.83447265625,8578.95654296875,12926.0,278.34581746097535,2382.52734375,0,600,461.12751960754395,35498.29653163712,35391.59129780332,9830400
0.12612342834472656,0.4701365530490875,5.618910312652588,65536.0,0.0009330498874918191,2283.83447265625,8578.95654296875,12926.0,275.5889138031869,2382.52734375,0,610,461.92312240600586,35450.650603836686,35400.450193708326,9994240
0.12469291687011719,0.5507066249847412,5.663212776184082,65536.0,0.0009304690931055693,2283.83447265625,8578.95654296875,12926.0,288.0726704287087,2382.52734375,0,620,462.6474380493164,35408.29847403087,35401.6274357567,10158080
0.0934600830078125,0.41917726397514343,5.63115119934082,65536.0,0.0009278436489843298,2283.83447265625,8578.95654296875,12926.0,278.98309799991557,2382.52734375,0,630,462.89587020874023,35386.82868519783,35399.40762317287,10321920
1.0235309600830078,0.4088222086429596,5.478353977203369,65536.0,0.0009251738632356086,2283.83447265625,8578.95654296875,12926.0,239.4522389672797,2382.52734375,0,640,459.6061706542969,35347.34495336424,35391.59822270157,10485760
0.10609626770019531,0.43786126375198364,5.534818649291992,65536.0,0.0009224600491706008,2283.83447265625,8578.95654296875,12926.0,253.3618361221822,2382.52734375,0,650,460.01195907592773,35530.03556184494,35412.363823573076,10649600
0.5552768707275391,0.42554137110710144,5.587601661682129,65536.0,0.0009197025252674192,2283.83447265625,8578.95654296875,12926.0,267.0942685138303,2382.52734375,0,660,462.4919891357422,35389.91034625109,35408.99580197478,10813440
0.8502006530761719,0.46207261085510254,5.546058654785156,65536.0,0.0009169016151337201,2283.83447265625,8578.95654296875,12926.0,256.22568926347986,2382.52734375,0,670,461.27820014953613,35431.277639842345,35412.33807765491,10977280
0.15616416931152344,0.4064429700374603,5.5237274169921875,65536.0,0.0009140576474687263,2283.83447265625,8578.95654296875,12926.0,250.56726739517552,2382.52734375,0,680,463.9112949371338,35473.18488442633,35421.465098670626,11141120
0.10633468627929688,0.44179511070251465,5.436897277832031,65536.0,0.000911170956024653,2283.83447265625,8578.95654296875,12926.0,229.72829346345483,2382.52734375,0,690,460.7117176055908,35476.6680464401,35429.74554083605,11304960
0.13065338134765625,0.47968122363090515,5.46043586730957,65536.0,0.0009082418795675396,2283.83447265625,8578.95654296875,12926.0,235.19991798226945,2382.52734375,0,700,461.8947505950928,35399.56154898369,35425.217942058196,11468800
0.1671314239501953,0.41132909059524536,5.441265106201172,65536.0,0.0009052707618374958,2283.83447265625,8578.95654296875,12926.0,230.73390178437214,2382.52734375,0,710,459.8112106323242,35385.88297255627,35419.317696632905,11632640
0.32448768615722656,0.42387911677360535,5.515058517456055,65536.0,0.0009022579515083601,2283.83447265625,8578.95654296875,12926.0,248.40451282234096,2382.52734375,0,720,460.04199981689453,35473.77268871409,35427.48594544508,11796480
0.14925003051757812,0.4177412986755371,5.438501358032227,65536.0,0.0008992038021467829,2283.83447265625,8578.95654296875,12926.0,230.0970917823861,2382.52734375,0,730,460.92867851257324,35525.37751610066,35442.169681043415,11960320
0.24747848510742188,0.4990840554237366,5.287795066833496,65536.0,0.000896108672170733,2283.83447265625,8578.95654296875,12926.0,197.9065732042841,2382.953125,0,740,462.67080307006836,35378.280842365755,35432.586355241765,12124160
0.21457672119140625,0.47620663046836853,5.57280969619751,65536.0,0.0008929729248074364,2283.83447265625,8578.95654296875,12926.0,263.172496180783,2382.953125,0,750,460.73365211486816,35426.36237155526,35431.65275768879,12288000
0.13756752014160156,0.4183831810951233,5.480223178863525,65536.0,0.0008897969280507493,2283.83447265625,8578.95654296875,12926.0,239.9002420635107,2382.953125,0,760,461.62986755371094,35293.41688842917,35410.91737729985,12451840
0.12612342834472656,0.44014260172843933,5.509951591491699,65536.0,0.0008865810546179728,2283.83447265625,8578.95654296875,12926.0,247.1391631398178,2382.953125,0,770,461.7962837219238,35361.96906329023,35403.575130198406,12615680
0.18787384033203125,0.4556460380554199,5.459837913513184,65536.0,0.0008833256819061126,2283.83447265625,8578.95654296875,12926.0,235.05932133773996,2382.953125,0,780,460.5138301849365,35442.91459744985,35409.47605028612,12779520
0.19359588623046875,0.48347535729408264,5.582761764526367,65536.0,0.0008800311919475901,2283.83447265625,8578.95654296875,12926.0,265.8046829713644,2382.953125,0,790,464.8585319519043,35308.18869822105,35394.28294747636,12943360
0.2956390380859375,0.442518949508667,5.436226844787598,65536.0,0.0008766979713654089,2283.83447265625,8578.95654296875,12926.0,229.57432764192987,2382.953125,0,800,462.3827934265137,35495.03646068404,35409.39597445751,13107200
0.7493495941162109,0.4129280745983124,5.394280433654785,65536.0,0.0008733264113277831,2283.83447265625,8578.95654296875,12926.0,220.1436821055405,2382.95703125,0,810,462.3227119445801,35419.55156403354,35410.919312893915,13271040
0.13208389282226562,0.4159262776374817,5.374589920043945,65536.0,0.0008699169075022319,2283.83447265625,8578.95654296875,12926.0,215.85133785161077,2382.95703125,0,820,460.22605895996094,35489.438163624494,35422.6971405035,13434880
0.15687942504882812,0.4233303666114807,5.424849510192871,65536.0,0.0008664698600091461,2283.83447265625,8578.95654296875,12926.0,226.97718599200957,2382.95703125,0,830,461.92336082458496,35397.91496657596,35418.979814414364,13598720
0.14972686767578125,0.4960394501686096,5.408751010894775,65536.0,0.0008629856733748324,2283.83447265625,8578.95654296875,12926.0,223.35244862105847,2382.95703125,0,840,460.3748321533203,35479.65729859591,35428.0814370416,13762560
0.9286403656005859,0.416877806186676,5.4084272384643555,65536.0,0.0008594647564840406,2283.83447265625,8578.95654296875,12926.0,223.2801449615256,2382.95703125,0,850,461.73691749572754,35447.22740219467,35430.953331814555,13926400
0.15854835510253906,0.457724392414093,5.47269868850708,65536.0,0.0008559075225319786,2283.83447265625,8578.95654296875,12926.0,238.10188933439196,2382.95703125,0,860,460.038423538208,35508.50600337044,35442.58623254794,14090240
0.16808509826660156,0.5799673795700073,5.241050720214844,65536.0,0.0008523143889758228,2283.83447265625,8578.95654296875,12926.0,188.86844607980635,2383.0546875,0,870,456.99477195739746,35605.96678889299,35467.0933159997,14254080
0.6995201110839844,0.4560675621032715,5.285865783691406,65536.0,0.000848685777485727,2283.83447265625,8578.95654296875,12926.0,197.52512346948097,2383.0546875,0,880,464.47205543518066,35409.02826622433,35458.383558533395,14417920
0.14400482177734375,0.4002658426761627,5.396221160888672,65536.0,0.0008450221138953382,2283.83447265625,8578.95654296875,12926.0,220.57133579011997,2383.0546875,0,890,465.14439582824707,35388.54166530414,35447.907274549005,14581760
0.20265579223632812,0.40517741441726685,5.331945896148682,65536.0,0.0008413238281518226,2283.83447265625,8578.95654296875,12926.0,206.84007210871007,2383.0546875,0,900,458.437442779541,35446.63499209924,35447.716432181536,14745600
0.2307891845703125,0.4038192927837372,5.363121032714844,65536.0,0.0008375913542654093,2283.83447265625,8578.95654296875,12926.0,213.3899051057677,2383.0546875,0,910,465.5427932739258,35401.68245613303,35440.811335774255,14909440
0.125885009765625,0.4165406823158264,5.327929496765137,65536.0,0.0008338251302584579,2283.83447265625,8578.95654296875,12926.0,206.01098585588858,2383.0546875,0,920,464.205265045166,35450.57928039213,35442.27652746694,15073280
0.2830028533935547,0.42124849557876587,5.30043888092041,65536.0,0.0008300255981140543,2283.83447265625,8578.95654296875,12926.0,200.42475327525216,2383.0546875,0,930,463.512659072876,35424.51424744397,35439.61218546349,15237120
0.15878677368164062,0.4362797439098358,5.368713855743408,65536.0,0.0008261932037241419,2283.83447265625,8578.95654296875,12926.0,214.5867006944583,2383.0546875,0,940,461.98058128356934,35405.83382326718,35434.54543113404,15400960
0.1800060272216797,0.44670674204826355,5.288196563720703,65536.0,0.0008223283968371944,2283.83447265625,8578.95654296875,12926.0,197.98604803076353,2383.0546875,0,950,462.5582695007324,35350.76161923359,35421.977859348975,15564800
0.1494884490966797,0.4072701036930084,5.325311660766602,65536.0,0.0008184316310054355,2283.83447265625,8578.95654296875,12926.0,205.47238816881534,2383.0546875,0,960,454.603910446167,35527.13332366566,35437.75117899648,15728640
0.2162456512451172,0.42428943514823914,5.320746421813965,65536.0,0.000814503363531613,2283.83447265625,8578.95654296875,12926.0,204.53649553086163,2383.0546875,0,970,465.33918380737305,35395.83826657142,35431.464242132715,15892480
0.9477138519287109,0.3971947729587555,5.273104667663574,65536.0,0.0008105440554153319,2283.83447265625,8578.95654296875,12926.0,195.02049735167657,2383.0546875,0,980,462.01539039611816,35367.35247154674,35421.84747654482,16056320
0.21386146545410156,0.39619579911231995,5.276218414306641,65536.0,0.0008065541712989544,2283.83447265625,8578.95654296875,12926.0,195.62868815528242,2383.0546875,0,990,460.51788330078125,35481.77499034209,35430.836603614414,16220160
0.14972686767578125,0.41347694396972656,5.3140764236450195,65536.0,0.0008025341794130721,2283.83447265625,8578.95654296875,12926.0,203.17677718066597,2383.203125,0,1000,462.8901481628418,35451.56503239829,35433.945867931994,16384000
0.11682510375976562,0.3929574191570282,5.239238739013672,65536.0,0.000798484551521556,2283.83447265625,8578.95654296875,12926.0,188.5265298724357,2383.203125,0,1010,463.1979465484619,33786.6010504114,35186.844145303905,16547840
0.14495849609375,0.3925960958003998,5.186939716339111,65536.0,0.0007944057628661947,2283.83447265625,8578.95654296875,12926.0,178.92016778668577,2383.203125,0,1020,463.01746368408203,35550.59992145906,35241.40751172718,16711680
0.2753734588623047,0.4480006694793701,5.256253719329834,65536.0,0.0007902982921109214,2283.83447265625,8578.95654296875,12926.0,191.76175062409337,2383.203125,0,1030,458.82153511047363,35454.861024347854,35273.42553862028,16875520
0.12874603271484375,0.4282042682170868,5.187051296234131,65536.0,0.0007861626212856403,2283.83447265625,8578.95654296875,12926.0,178.94013279405027,2383.203125,0,1040,461.01999282836914,35494.41861822461,35306.57450056093,17039360
0.17976760864257812,0.44263458251953125,5.303462982177734,65536.0,0.0007819992357296598,2283.83447265625,8578.95654296875,12926.0,201.0317754092191,2383.203125,0,1050,465.9090042114258,35363.02632414495,35315.04227409853,17203200
0.27179718017578125,0.418959379196167,5.266858100891113,65536.0,0.0007778086240347343,2283.83447265625,8578.95654296875,12926.0,193.80608569354516,2383.203125,0,1060,461.75312995910645,35594.93788475471,35357.02661569695,17367040
0.2384185791015625,0.4055492579936981,5.241555213928223,65536.0,0.0007735912779877266,2283.83447265625,8578.95654296875,12926.0,188.96375306237462,2383.203125,0,1070,455.6012153625488,35588.42887490613,35391.73695457833,17530880
0.1685619354248047,0.40822383761405945,5.132467269897461,65536.0,0.0007693476925128937,2283.83447265625,8578.95654296875,12926.0,169.43464375489827,2383.203125,0,1080,463.72127532958984,35451.839370165835,35400.752316916456,17694720
0.14019012451171875,0.43483343720436096,5.123035430908203,65536.0,0.0007650783656138064,2283.83447265625,8578.95654296875,12926.0,167.84407625541297,2383.203125,0,1090,460.39772033691406,35547.91682344873,35422.8269928963,17858560
0.1766681671142578,0.41162624955177307,5.25117301940918,65536.0,0.0007607837983149056,2283.83447265625,8578.95654296875,12926.0,190.78993754871195,2383.203125,0,1100,462.3384475708008,35441.69718335901,35425.657521465706,18022400
0.2181529998779297,0.44562456011772156,5.1996989250183105,65536.0,0.0007564644946027048,2283.83447265625,8578.95654296875,12926.0,181.21767355323828,2383.203125,0,1110,460.18314361572266,35428.937648616295,35426.149540538296,18186240
0.24890899658203125,0.4148710370063782,5.130824565887451,65536.0,0.0007521209613666457,2283.83447265625,8578.95654296875,12926.0,169.1565412687399,2383.203125,0,1120,459.92016792297363,35445.14308403358,35428.99857206259,18350080
0.1857280731201172,0.5076701641082764,5.252777576446533,65536.0,0.0007477537083396113,2283.83447265625,8578.95654296875,12926.0,191.09631662127674,2386.046875,0,1130,462.0966911315918,35418.34670722834,35427.40079233745,18513920
0.18358230590820312,0.47195345163345337,5.183294296264648,65536.0,0.0007433632480381083,2283.83447265625,8578.95654296875,12926.0,178.26911601489928,2386.046875,0,1140,460.7994556427002,35525.94684891189,35442.182700823614,18677760
0.29850006103515625,0.46936678886413574,5.240514755249023,65536.0,0.0007389500957021191,2283.83447265625,8578.95654296875,12926.0,188.76724633174095,2386.046875,0,1150,463.51146697998047,35472.96881173425,35446.80061746021,18841600
0.11396408081054688,0.4551781713962555,5.274665355682373,65536.0,0.0007345147692346373,2283.83447265625,8578.95654296875,12926.0,195.32510113922623,2386.046875,0,1160,463.14120292663574,35508.06566065915,35455.990373940054,19005440
0.17023086547851562,0.42724910378456116,5.205254554748535,65536.0,0.0007300577891408889,2283.83447265625,8578.95654296875,12926.0,182.22725367802624,2386.046875,0,1170,460.9544277191162,35491.522195566075,35461.32014718396,19169280
0.23603439331054688,0.42080217599868774,5.190385341644287,65536.0,0.0007255796784672496,2283.83447265625,8578.95654296875,12926.0,179.5377229653083,2386.046875,0,1180,456.2668800354004,35529.44221763314,35471.53845775133,19333120
0.7309913635253906,0.40008974075317383,5.187874794006348,65536.0,0.0007210809627398615,2283.83447265625,8578.95654296875,12926.0,179.0875502854233,2386.046875,0,1190,457.78656005859375,35527.14434392647,35479.8793406776,19496960
0.13065338134765625,0.42663517594337463,5.204197406768799,65536.0,0.0007165621699029615,2283.83447265625,8578.95654296875,12926.0,182.03471429418914,2386.046875,0,1200,461.49659156799316,35407.39357348852,35469.00647559924,19660800
0.16236305236816406,0.4243459403514862,5.101746559143066,65536.0,0.0007120238302569245,2283.83447265625,8578.95654296875,12926.0,164.3086315793285,2386.046875,0,1210,460.21413803100586,35463.81743756589,35468.22811989424,19824640
0.15497207641601562,0.4304749667644501,5.187962532043457,65536.0,0.0007074664763960298,2283.83447265625,8578.95654296875,12926.0,179.10326376488092,2386.046875,0,1220,460.8762264251709,35491.4213792406,35471.70710879619,19988480
0.19621849060058594,0.4100915491580963,5.125261306762695,65536.0,0.0007028906431459593,2283.83447265625,8578.95654296875,12926.0,168.21809243443784,2386.046875,0,1230,456.12502098083496,35516.751602413606,35478.4637828388,20152320
0.2779960632324219,0.4683762192726135,5.124051094055176,65536.0,0.0006982968675010332,2283.83447265625,8578.95654296875,12926.0,168.0146358990134,2386.046875,0,1240,461.7931842803955,35454.03605432578,35474.79962356185,20316160
0.34618377685546875,0.44433364272117615,5.253549575805664,65536.0,0.000693685688561191,2283.83447265625,8578.95654296875,12926.0,191.24389981497637,2386.046875,0,1250,461.578369140625,35362.192884323376,35457.90861267608,20480000
3.556966781616211,0.4324747622013092,5.223520278930664,65536.0,0.0006890576474687264,2283.83447265625,8578.95654296875,12926.0,185.58635121406317,2386.046875,0,1260,458.1432342529297,35453.940938299405,35457.31346151958,20643840
