data_ms,gnorm,loss,lr,mem_alloc_mb,mem_peak_mb,mem_reserved_mb,ppl,rss_mb,skipped_steps,step,step_ms,tok_per_s,tok_per_s_ema,tokens_seen
208.35304260253906,0.7154529094696045,10.988388061523438,1e-05,3063.84912109375,9626.32421875,11356.0,59182.907914427866,2195.8359375,0,1,1337.6977443695068,10592.39347773646,10592.39347773646,16384
0.3676414489746094,0.8136845827102661,10.802567481994629,0.0001,3065.78271484375,10218.84521484375,12928.0,49146.82287070101,2196.8984375,0,10,1148.7841606140137,14247.92651268631,11140.723432978935,163840
0.33473968505859375,1.5492113828659058,9.77816390991211,0.0002,3065.78271484375,10218.84521484375,12928.0,17644.22670369477,2202.5859375,0,20,1160.9694957733154,14067.624300597614,11579.758563121737,327680
0.2696514129638672,1.3736145496368408,8.789970397949219,0.0003,3065.78271484375,10218.84521484375,12928.0,6568.037745202215,2202.6953125,0,30,1173.3486652374268,14031.859984167073,11947.573776278537,491520
0.26702880859375,0.7970243692398071,7.880390167236328,0.0004,3065.78271484375,10218.84521484375,12928.0,2644.9043134175304,2202.6953125,0,40,1172.332763671875,14017.135576126098,12258.008046255673,655360
0.24080276489257812,0.5534254908561707,7.59016227722168,0.0005,3065.78271484375,10218.84521484375,12928.0,1978.634575016485,2202.87890625,0,50,1159.050703048706,14085.00890998377,12532.058175814887,819200
0.39005279541015625,0.8128021359443665,7.479099273681641,0.0006,3065.78271484375,10218.84521484375,12928.0,1770.6451907234953,2202.87890625,0,60,1163.2943153381348,14154.048534832675,12775.356729667554,983040
0.2562999725341797,0.7392591238021851,7.353641986846924,0.0007,3065.78271484375,10218.84521484375,12928.0,1561.8745084119585,2202.87890625,0,70,1164.137363433838,14128.800320227832,12978.373268251595,1146880
0.18262863159179688,0.9804172515869141,7.22922945022583,0.0008,3065.78271484375,10218.84521484375,12928.0,1379.1593835944539,2265.74609375,0,80,1151.5305042266846,14189.874884698645,13160.098510718652,1310720
0.2472400665283203,0.6362784504890442,7.077077388763428,0.0009000000000000001,3065.78271484375,10218.84521484375,12928.0,1184.5016170385577,2264.70703125,0,90,1155.09033203125,14165.27108262186,13310.874396504132,1474560
0.1842975616455078,0.5394901037216187,7.0351715087890625,0.001,3065.78271484375,10218.84521484375,12928.0,1135.8897105551641,2264.70703125,0,100,1152.7767181396484,14170.76235528937,13439.857590321917,1638400
0.1983642578125,0.6383752226829529,6.8061957359313965,0.000999973595252401,3065.78271484375,10218.84521484375,12928.0,903.4273849180739,2264.70703125,0,110,1152.5845527648926,14138.825546797318,13544.702783793227,1802240
0.29158592224121094,0.581182599067688,6.788393974304199,0.000999894384108318,3065.78271484375,10218.84521484375,12928.0,887.4870895911371,2264.70703125,0,120,1165.2066707611084,14118.221060194846,13630.73052525347,1966080
0.3113746643066406,0.49233278632164,6.687846660614014,0.0009997623758635297,3065.78271484375,10218.84521484375,12928.0,802.5921367907079,2264.70703125,0,130,1161.0004901885986,14179.676802014486,13713.072466767622,2129920
1.064300537109375,0.46793556213378906,6.555493354797363,0.0009995775860097895,3065.78271484375,10218.84521484375,12928.0,703.0959400256313,2264.70703125,0,140,1166.5194034576416,14095.342123858922,13770.412915331317,2293760
0.1938343048095703,0.4297885000705719,6.560856819152832,0.0009993400362330058,3065.78271484375,10218.84521484375,12928.0,706.8771010352773,2264.70703125,0,150,1175.3087043762207,14035.152838913125,13810.123903868589,2457600
0.3314018249511719,0.5174849033355713,6.520609378814697,0.000999049754410698,3065.78271484375,10218.84521484375,12928.0,678.9920226496868,2264.70703125,0,160,1170.663595199585,14021.767804572122,13841.870488974118,2621440
0.2796649932861328,0.49562883377075195,6.465327262878418,0.000998706774608725,3065.78271484375,10218.84521484375,12928.0,642.4745871276525,2264.70703125,0,170,1166.1736965179443,14005.66857582992,13866.44020200249,2785280
0.3561973571777344,0.45242181420326233,6.354160308837891,0.0009983111370772877,3065.78271484375,10218.84521484375,12928.0,574.8794167688313,2264.70703125,0,180,1168.989896774292,14092.582767433147,13900.36158681709,2949120
0.5064010620117188,0.4802529811859131,6.326679229736328,0.0009978628882462038,3065.78271484375,10218.84521484375,12928.0,559.296212382209,2269.70703125,0,190,1154.402494430542,14085.104756304721,13928.073062240233,3112960
0.1838207244873047,0.5103036761283875,6.323590278625488,0.0009973620807194618,3065.78271484375,10218.84521484375,12928.0,557.5712392760647,2269.70703125,0,200,1153.1414985656738,14165.825011809755,13963.735854675662,3276800
0.3521442413330078,0.5365784764289856,6.362096309661865,0.000996808773269045,3065.78271484375,10218.84521484375,12928.0,579.4598112617764,2269.70703125,0,210,1158.912181854248,14159.316671778648,13993.07297724111,3440640
0.27298927307128906,0.431323766708374,6.350250244140625,0.0009962030308280363,3065.78271484375,10218.84521484375,12928.0,572.635989886504,2269.70703125,0,220,1159.4922542572021,14117.991340502185,14011.810731730271,3604480
0.2052783966064453,0.5109177231788635,6.210087776184082,0.0009955449244829966,3065.78271484375,10218.84521484375,12928.0,497.74493952082304,2269.70703125,0,230,1161.1154079437256,14059.237003571609,14018.924672506471,3768320
0.21266937255859375,0.4815236032009125,6.169431686401367,0.0009948345314656232,3065.78271484375,10218.84521484375,12928.0,477.9144236302234,2273.20703125,0,240,1176.8028736114502,14026.551683990978,14020.068724229146,3932160
0.21958351135253906,0.48201319575309753,6.193750381469727,0.000994071935143687,3065.78271484375,10218.84521484375,12928.0,489.67915037014745,2275.8515625,0,250,1160.5803966522217,14020.071406203671,14020.069126525324,4096000
0.21600723266601562,0.5566315650939941,6.2242279052734375,0.0009932572250112468,3065.78271484375,10218.84521484375,12928.0,504.8331129606346,2275.8515625,0,260,1161.5142822265625,14061.137385663125,14026.229365395993,4259840
0.22530555725097656,0.48356613516807556,6.292248725891113,0.0009923904966781495,3065.78271484375,10218.84521484375,12928.0,540.367101344108,2275.8515625,0,270,1161.6954803466797,14121.22782873804,14040.4791348973,4423680
0.18739700317382812,0.41861492395401,6.131450176239014,0.0009914718518588075,3065.78271484375,10218.84521484375,12928.0,460.10290741678557,2275.8515625,0,280,1160.7930660247803,14145.251875191574,14056.19504594144,4587520
0.26488304138183594,0.43349453806877136,6.121088027954102,0.0009905013983602638,3065.78271484375,10218.84521484375,12928.0,455.35986933565704,2275.8515625,0,290,1154.4928550720215,14158.591428646543,14071.554503347204,4751360
0.20503997802734375,0.5533123016357422,6.108258247375488,0.000989479250069539,3065.78271484375,10218.84521484375,12928.0,449.5550192289124,2275.8515625,0,300,1155.0240516662598,14155.681284633738,14084.173520540186,4915200
0.2377033233642578,0.48642778396606445,6.163125038146973,0.000988405526940267,3065.78271484375,10218.84521484375,12928.0,474.90986975545087,2275.8515625,0,310,1161.0946655273438,14151.85890901105,14094.326328810816,5079040
0.16236305236816406,0.4390696585178375,6.0934038162231445,0.0009872803549786176,3065.78271484375,10218.84521484375,12928.0,442.92648855677913,2275.8515625,0,320,1173.050880432129,14062.14532020027,14089.499177519232,5242880
0.3325939178466797,0.423525869846344,5.952697277069092,0.0009861038662285092,3065.78271484375,10218.84521484375,12928.0,384.7898253597156,2278.45703125,0,330,1174.1063594818115,14013.059882999847,14078.033283341323,5406720
0.9620189666748047,0.4725881516933441,5.904887676239014,0.0009848761987561131,3065.78271484375,10218.84521484375,12928.0,366.8260201951105,2278.45703125,0,340,1167.947769165039,14000.67215473289,14066.429114050059,5570560
0.2205371856689453,0.4375263750553131,6.002099990844727,0.0009835974966336503,3065.78271484375,10218.84521484375,12928.0,404.2768804413135,2278.45703125,0,350,1161.278247833252,14068.236859814602,14066.70027591474,5734400
0.16570091247558594,0.4265251159667969,5.86337423324585,0.0009822679099224844,3065.78271484375,10218.84521484375,12928.0,351.90956791042333,2278.45703125,0,360,1165.2250289916992,14056.21057100129,14065.126820177724,5898240
0.2987384796142578,0.42539507150650024,5.919451713562012,0.000980887594655511,3065.78271484375,10218.84521484375,12928.0,372.2075815507226,2278.45703125,0,370,1162.4133586883545,14062.522289738214,14064.736140611798,6062080
0.1678466796875,0.4207402169704437,5.948741912841797,0.0009794567128188466,3065.78271484375,10218.84521484375,12928.0,383.2708474851892,2278.45703125,0,380,1154.2038917541504,14089.718180732069,14068.483446629838,6225920
0.29015541076660156,0.45382019877433777,5.900568962097168,0.0009779754323328191,3065.78271484375,10218.84521484375,12928.0,365.24521944437294,2278.45703125,0,390,1152.8072357177734,14093.029579201533,14072.165366515594,6389760
0.23651123046875,0.5695657134056091,5.9927873611450195,0.0009764439270322612,3065.78271484375,10218.84521484375,12928.0,400.5294757365753,2278.45703125,0,400,1157.0637226104736,14105.718306332063,14077.198307488063,6553600
0.2238750457763672,0.46158310770988464,5.908816337585449,0.00097486237664611,3065.78271484375,10218.84521484375,12928.0,368.2699899784233,2278.46484375,0,410,1164.2239093780518,14060.487469681842,14074.691681817128,6717440
0.33926963806152344,0.46789708733558655,5.8316802978515625,0.0009732309667763159,3065.78271484375,10218.84521484375,12928.0,340.93106378268106,2278.46484375,0,420,1169.4340705871582,14077.924226225034,14075.176563478313,6881280
0.2551078796386719,0.5474528670310974,5.927292823791504,0.00097154988887606,3065.78271484375,10218.84521484375,12928.0,375.1375744123648,2278.46484375,0,430,1161.9696617126465,14110.853453379445,14080.528096963482,7045120
0.23221969604492188,0.5738003253936768,5.819098472595215,0.0009698193402272879,3065.78271484375,10218.84521484375,12928.0,336.66840098523363,2279.6640625,0,440,1158.2372188568115,14096.39284796258,14082.907809613345,7208960
1.0900497436523438,0.49086952209472656,5.950078010559082,0.0009680395239175562,3065.78271484375,10218.84521484375,12928.0,383.7832770413657,2279.66796875,0,450,1152.8356075286865,14100.454672540916,14085.539839052479,7372800
0.21791458129882812,0.44773396849632263,5.930699348449707,0.0009662106488162,3065.78271484375,10218.84521484375,12928.0,376.4176689086574,2279.66796875,0,460,1155.8623313903809,14101.904051859614,14087.994470973548,7536640
0.23674964904785156,0.44002971053123474,5.766751289367676,0.0009643329295498215,3065.78271484375,10218.84521484375,12928.0,319.4980879739738,2279.66796875,0,470,1162.1840000152588,14110.66308876225,14091.394763641852,7700480
0.25582313537597656,0.45882049202919006,5.830687999725342,0.0009624065864771017,3065.78271484375,10218.84521484375,12928.0,340.5929263212495,2279.66796875,0,480,1158.6909294128418,14124.783989772526,14096.403147561454,7864320
0.2720355987548828,0.4449264705181122,5.8020782470703125,0.0009604318456629415,3065.78271484375,10218.84521484375,12928.0,330.98671779696355,2279.66796875,0,490,1158.188819885254,14096.392558803964,14096.40155924783,8028160
0.2617835998535156,0.44796091318130493,5.753491401672363,0.0009584089388519307,3065.78271484375,10218.84521484375,12928.0,315.28954328715986,2279.66796875,0,500,1155.5538177490234,14091.719281381644,14095.6992175679,8192000
0.3581047058105469,0.5065532922744751,5.756351470947266,0.0009563381034411528,3065.78271484375,10218.84521484375,12928.0,316.19258398652016,2279.66796875,0,510,1161.1762046813965,13762.76960944239,14045.759776349074,8355840
0.2105236053466797,0.4453866183757782,5.676023960113525,0.0009542195824523249,3065.78271484375,10218.84521484375,12928.0,291.78696384165204,2279.671875,0,520,1154.9897193908691,14139.236312468967,14059.781256767057,8519680
0.2028942108154297,0.42066678404808044,5.712976455688477,0.0009520536245032781,3065.78271484375,10218.84521484375,12928.0,302.7709126502786,2279.72265625,0,530,1167.236089706421,14081.249703214708,14063.001523734205,8683520
1.0836124420166016,0.41644784808158875,5.630255699157715,0.0009498404837787811,3065.78271484375,10218.84521484375,12928.0,278.7333804123338,2279.7265625,0,540,1159.8951816558838,14059.79475244036,14062.520508040128,8847360
1.0356903076171875,0.44481298327445984,5.655901908874512,0.0009475804200007103,3065.78271484375,10218.84521484375,12928.0,285.97428919937533,2279.7265625,0,550,1169.8346138000488,14052.153791361103,14060.965500538274,9011200
0.35572052001953125,0.4621894955635071,5.666865348815918,0.0009452736983975708,3065.78271484375,10218.84521484375,12928.0,289.12680075252774,2279.7265625,0,560,1155.9922695159912,14041.820656059617,14058.093773866476,9175040
0.3387928009033203,0.4133817255496979,5.600510597229004,0.0009429205896733703,3065.78271484375,10218.84521484375,12928.0,270.56452165780524,2279.7265625,0,570,1155.7567119598389,14079.371861825075,14061.285487060264,9338880
0.2491474151611328,0.41188374161720276,5.652811527252197,0.0009405213699758506,3065.78271484375,10218.84521484375,12928.0,285.09188369873175,2279.7265625,0,580,1160.623550415039,14110.595288906166,14068.681957337149,9502720
0.21886825561523438,0.436097115278244,5.563973903656006,0.0009380763208640809,3065.78271484375,10218.84521484375,12928.0,260.857401511842,2279.7265625,0,590,1161.8304252624512,14050.151271516681,14065.902354464077,9666560
0.18024444580078125,0.4146474301815033,5.631430625915527,0.0009355857292754152,3065.78271484375,10218.84521484375,12928.0,279.0610641837954,2279.7265625,0,600,1169.9888706207275,14042.721655484376,14062.425249617121,9830400
0.3371238708496094,0.4782688319683075,5.6202239990234375,0.0009330498874918191,3065.78271484375,10218.84521484375,12928.0,275.951189109173,2279.7265625,0,610,1159.898281097412,14082.997592961301,14065.51110111875,9994240
0.36072731018066406,0.5293974280357361,5.6571455001831055,0.0009304690931055693,3065.78271484375,10218.84521484375,12928.0,286.33014556398444,2279.7265625,0,620,1156.965732574463,14102.828696815235,14071.10874047322,10158080
